	time(s)		<A>		Std(A)
   2.8085000e-01   3.1979167e+01   3.9490887e+00
   2.8090000e-01   3.2000000e+01   3.9518377e+00
   2.8095000e-01   3.2125000e+01   3.9873470e+00
   2.8100000e-01   3.2083333e+01   3.9616960e+00
   2.8105000e-01   3.2145833e+01   4.0527878e+00
   2.8110000e-01   3.2145833e+01   4.1101306e+00
   2.8115000e-01   3.2333333e+01   4.0282689e+00
   2.8120000e-01   3.2104167e+01   4.1474913e+00
   2.8125000e-01   3.2083333e+01   4.2468177e+00
   2.8130000e-01   3.2187500e+01   4.2107070e+00
   2.8135000e-01   3.2083333e+01   4.1760886e+00
   2.8140000e-01   3.1979167e+01   4.2350593e+00
   2.8145000e-01   3.1937500e+01   4.2245798e+00
   2.8150000e-01   3.1937500e+01   4.2043860e+00
   2.8155000e-01   3.1916667e+01   4.2014857e+00
   2.8160000e-01   3.1895833e+01   4.0541000e+00
   2.8165000e-01   3.1875000e+01   4.0298091e+00
   2.8170000e-01   3.1854167e+01   3.9517816e+00
   2.8175000e-01   3.1895833e+01   4.1010615e+00
   2.8180000e-01   3.1687500e+01   4.0061455e+00
   2.8185000e-01   3.1562500e+01   4.0523503e+00
   2.8190000e-01   3.1666667e+01   4.1377007e+00
   2.8195000e-01   3.1687500e+01   3.9472924e+00
   2.8200000e-01   3.1666667e+01   3.9048978e+00
   2.8205000e-01   3.1708333e+01   3.9891253e+00
   2.8210000e-01   3.1708333e+01   4.0421099e+00
   2.8215000e-01   3.1958333e+01   4.0368427e+00
   2.8220000e-01   3.1979167e+01   4.1845185e+00
   2.8225000e-01   3.2145833e+01   4.2174389e+00
   2.8230000e-01   3.2000000e+01   4.0580888e+00
   2.8235000e-01   3.2104167e+01   4.0750386e+00
   2.8240000e-01   3.2020833e+01   4.0867694e+00
   2.8245000e-01   3.2020833e+01   4.0971686e+00
   2.8250000e-01   3.2166667e+01   4.2141269e+00
   2.8255000e-01   3.2145833e+01   4.1307852e+00
   2.8260000e-01   3.1958333e+01   4.1614151e+00
   2.8265000e-01   3.2041667e+01   4.2674340e+00
   2.8270000e-01   3.2104167e+01   4.1832472e+00
   2.8275000e-01   3.2145833e+01   4.2725725e+00
   2.8280000e-01   3.1958333e+01   4.0315687e+00
   2.8285000e-01   3.2000000e+01   4.0998184e+00
   2.8290000e-01   3.1916667e+01   3.9455514e+00
   2.8295000e-01   3.2000000e+01   3.9194007e+00
   2.8300000e-01   3.1958333e+01   3.9516134e+00
   2.8305000e-01   3.1833333e+01   3.9428542e+00
   2.8310000e-01   3.1770833e+01   3.9477415e+00
   2.8315000e-01   3.1625000e+01   3.8571569e+00
   2.8320000e-01   3.1791667e+01   3.7697471e+00
   2.8325000e-01   3.1875000e+01   3.8681735e+00
   2.8330000e-01   3.1645833e+01   3.8564099e+00
   2.8335000e-01   3.1437500e+01   3.8031692e+00
   2.8340000e-01   3.1479167e+01   3.7586189e+00
   2.8345000e-01   3.1312500e+01   3.6504517e+00
   2.8350000e-01   3.1270833e+01   3.7628621e+00
   2.8355000e-01   3.1250000e+01   3.9003546e+00
   2.8360000e-01   3.1250000e+01   3.8729833e+00
   2.8365000e-01   3.1229167e+01   4.0065881e+00
   2.8370000e-01   3.1229167e+01   3.8550303e+00
   2.8375000e-01   3.1229167e+01   3.7713341e+00
   2.8380000e-01   3.1229167e+01   3.6799606e+00
   2.8385000e-01   3.1250000e+01   3.7840651e+00
   2.8390000e-01   3.1333333e+01   3.6573059e+00
   2.8395000e-01   3.1291667e+01   3.6841139e+00
   2.8400000e-01   3.1479167e+01   3.6553056e+00
   2.8405000e-01   3.1416667e+01   3.7293165e+00
   2.8410000e-01   3.1541667e+01   3.7978624e+00
   2.8415000e-01   3.1604167e+01   3.7458606e+00
   2.8420000e-01   3.1666667e+01   3.8610622e+00
   2.8425000e-01   3.1666667e+01   3.7999627e+00
   2.8430000e-01   3.1604167e+01   3.7230712e+00
   2.8435000e-01   3.1500000e+01   3.7245591e+00
   2.8440000e-01   3.1562500e+01   3.8642180e+00
   2.8445000e-01   3.1375000e+01   3.7959945e+00
   2.8450000e-01   3.1375000e+01   3.7052292e+00
   2.8455000e-01   3.1291667e+01   3.5427981e+00
   2.8460000e-01   3.1333333e+01   3.5450495e+00
   2.8465000e-01   3.1208333e+01   3.4391880e+00
   2.8470000e-01   3.1187500e+01   3.4249165e+00
   2.8475000e-01   3.0979167e+01   3.3357482e+00
   2.8480000e-01   3.1125000e+01   3.3429825e+00
   2.8485000e-01   3.1187500e+01   3.3495395e+00
   2.8490000e-01   3.1250000e+01   3.2779080e+00
   2.8495000e-01   3.1104167e+01   3.1839998e+00
   2.8500000e-01   3.0979167e+01   3.2452229e+00
   2.8505000e-01   3.0979167e+01   3.2254941e+00
   2.8510000e-01   3.1000000e+01   3.1890771e+00
   2.8515000e-01   3.0979167e+01   3.2056438e+00
   2.8520000e-01   3.1062500e+01   3.2642894e+00
   2.8525000e-01   3.1104167e+01   3.1571572e+00
   2.8530000e-01   3.1208333e+01   3.2153775e+00
   2.8535000e-01   3.1062500e+01   3.3224334e+00
   2.8540000e-01   3.0979167e+01   3.3101365e+00
   2.8545000e-01   3.0937500e+01   3.3669625e+00
   2.8550000e-01   3.0916667e+01   3.5058209e+00
   2.8555000e-01   3.0875000e+01   3.4494835e+00
   2.8560000e-01   3.1020833e+01   3.5399819e+00
   2.8565000e-01   3.1125000e+01   3.6180693e+00
   2.8570000e-01   3.1125000e+01   3.6003841e+00
   2.8575000e-01   3.1083333e+01   3.7178885e+00
   2.8580000e-01   3.1104167e+01   3.6972651e+00
   2.8585000e-01   3.1104167e+01   3.7656882e+00
   2.8590000e-01   3.1083333e+01   3.7350174e+00
   2.8595000e-01   3.1145833e+01   3.6669286e+00
   2.8600000e-01   3.1208333e+01   3.6725453e+00
   2.8605000e-01   3.1166667e+01   3.7035540e+00
   2.8610000e-01   3.1062500e+01   3.8059654e+00
   2.8615000e-01   3.1125000e+01   3.8681735e+00
   2.8620000e-01   3.1166667e+01   3.9266321e+00
   2.8625000e-01   3.1145833e+01   4.0737331e+00
   2.8630000e-01   3.1250000e+01   4.1845715e+00
   2.8635000e-01   3.1145833e+01   3.9247690e+00
   2.8640000e-01   3.1104167e+01   3.9207011e+00
   2.8645000e-01   3.1062500e+01   3.8943836e+00
   2.8650000e-01   3.1062500e+01   3.8614640e+00
   2.8655000e-01   3.1083333e+01   4.0203384e+00
   2.8660000e-01   3.1145833e+01   3.9946218e+00
   2.8665000e-01   3.1145833e+01   3.8315020e+00
   2.8670000e-01   3.1125000e+01   3.7622142e+00
   2.8675000e-01   3.1083333e+01   3.8857806e+00
   2.8680000e-01   3.1250000e+01   3.9275351e+00
   2.8685000e-01   3.1166667e+01   3.9157800e+00
   2.8690000e-01   3.1166667e+01   3.8167232e+00
   2.8695000e-01   3.1166667e+01   3.8334104e+00
   2.8700000e-01   3.1208333e+01   3.8146321e+00
   2.8705000e-01   3.1104167e+01   3.8550303e+00
   2.8710000e-01   3.1145833e+01   3.8092250e+00
   2.8715000e-01   3.1104167e+01   3.8050335e+00
   2.8720000e-01   3.1166667e+01   3.9266321e+00
   2.8725000e-01   3.1250000e+01   3.8343354e+00
   2.8730000e-01   3.1145833e+01   3.7359073e+00
   2.8735000e-01   3.1041667e+01   3.6783341e+00
   2.8740000e-01   3.1062500e+01   3.6635424e+00
   2.8745000e-01   3.1187500e+01   3.6591840e+00
   2.8750000e-01   3.1208333e+01   3.7414204e+00
   2.8755000e-01   3.1208333e+01   3.6434630e+00
   2.8760000e-01   3.1270833e+01   3.5654344e+00
   2.8765000e-01   3.1375000e+01   3.6648126e+00
   2.8770000e-01   3.1416667e+01   3.5897806e+00
   2.8775000e-01   3.1437500e+01   3.7694531e+00
   2.8780000e-01   3.1458333e+01   3.9245996e+00
   2.8785000e-01   3.1562500e+01   3.9405489e+00
   2.8790000e-01   3.1604167e+01   3.9071107e+00
   2.8795000e-01   3.1625000e+01   3.8736700e+00
   2.8800000e-01   3.1645833e+01   3.8729261e+00
   2.8805000e-01   3.1458333e+01   3.9944554e+00
   2.8810000e-01   3.1625000e+01   4.0245259e+00
   2.8815000e-01   3.1625000e+01   4.0086343e+00
   2.8820000e-01   3.1541667e+01   3.9837881e+00
   2.8825000e-01   3.1520833e+01   3.8092250e+00
   2.8830000e-01   3.1645833e+01   3.9652189e+00
   2.8835000e-01   3.1770833e+01   3.8328900e+00
   2.8840000e-01   3.1666667e+01   3.6689226e+00
   2.8845000e-01   3.1500000e+01   3.6785751e+00
   2.8850000e-01   3.1520833e+01   3.6727263e+00
   2.8855000e-01   3.1500000e+01   3.8036936e+00
   2.8860000e-01   3.1416667e+01   3.7971621e+00
   2.8865000e-01   3.1437500e+01   3.6895842e+00
   2.8870000e-01   3.1500000e+01   3.6785751e+00
   2.8875000e-01   3.1562500e+01   3.7975706e+00
   2.8880000e-01   3.1479167e+01   3.8036353e+00
   2.8885000e-01   3.1395833e+01   3.8467427e+00
   2.8890000e-01   3.1541667e+01   3.7640988e+00
   2.8895000e-01   3.1520833e+01   3.7244996e+00
   2.8900000e-01   3.1687500e+01   3.8268717e+00
   2.8905000e-01   3.1562500e+01   3.7638044e+00
   2.8910000e-01   3.1625000e+01   3.8239169e+00
   2.8915000e-01   3.1666667e+01   3.8111445e+00
   2.8920000e-01   3.1666667e+01   3.7831279e+00
   2.8925000e-01   3.1770833e+01   3.7316335e+00
   2.8930000e-01   3.1604167e+01   3.7458606e+00
   2.8935000e-01   3.1541667e+01   3.7186038e+00
   2.8940000e-01   3.1458333e+01   3.6783341e+00
   2.8945000e-01   3.1500000e+01   3.6495409e+00
   2.8950000e-01   3.1479167e+01   3.6785149e+00
   2.8955000e-01   3.1520833e+01   3.6143307e+00
   2.8960000e-01   3.1416667e+01   3.6602135e+00
   2.8965000e-01   3.1604167e+01   3.7058871e+00
   2.8970000e-01   3.1708333e+01   3.6783341e+00
   2.8975000e-01   3.1708333e+01   3.7471029e+00
   2.8980000e-01   3.1833333e+01   3.9157800e+00
   2.8985000e-01   3.1833333e+01   3.9212098e+00
   2.8990000e-01   3.1937500e+01   3.9270272e+00
   2.8995000e-01   3.2083333e+01   4.1144961e+00
   2.9000000e-01   3.2083333e+01   4.1454068e+00
   2.9005000e-01   3.2062500e+01   4.1432141e+00
   2.9010000e-01   3.2000000e+01   4.1205247e+00
   2.9015000e-01   3.1875000e+01   4.2707566e+00
   2.9020000e-01   3.1875000e+01   4.2906380e+00
   2.9025000e-01   3.1854167e+01   4.4434488e+00
   2.9030000e-01   3.1916667e+01   4.4090494e+00
   2.9035000e-01   3.1979167e+01   4.4792172e+00
   2.9040000e-01   3.1916667e+01   4.6714768e+00
   2.9045000e-01   3.1895833e+01   4.7050882e+00
   2.9050000e-01   3.1750000e+01   4.4554533e+00
   2.9055000e-01   3.1937500e+01   4.5166654e+00
   2.9060000e-01   3.2041667e+01   4.7218746e+00
   2.9065000e-01   3.1916667e+01   4.8017432e+00
   2.9070000e-01   3.1979167e+01   4.6699109e+00
   2.9075000e-01   3.2000000e+01   4.4816410e+00
   2.9080000e-01   3.1958333e+01   4.5239708e+00
   2.9085000e-01   3.1854167e+01   4.5755576e+00
   2.9090000e-01   3.1854167e+01   4.5894865e+00
   2.9095000e-01   3.1875000e+01   4.5318025e+00
   2.9100000e-01   3.1895833e+01   4.5999056e+00
   2.9105000e-01   3.2062500e+01   4.6421118e+00
   2.9110000e-01   3.2020833e+01   4.5592533e+00
   2.9115000e-01   3.2020833e+01   4.5964352e+00
   2.9120000e-01   3.2000000e+01   4.5241668e+00
   2.9125000e-01   3.1979167e+01   4.5592533e+00
   2.9130000e-01   3.2083333e+01   4.5794794e+00
   2.9135000e-01   3.2187500e+01   4.6661126e+00
   2.9140000e-01   3.2104167e+01   4.6413479e+00
   2.9145000e-01   3.2020833e+01   4.6699109e+00
   2.9150000e-01   3.1979167e+01   4.6379085e+00
   2.9155000e-01   3.2000000e+01   4.7130421e+00
   2.9160000e-01   3.2062500e+01   4.7687201e+00
   2.9165000e-01   3.2166667e+01   4.6964601e+00
   2.9170000e-01   3.1895833e+01   4.6596483e+00
   2.9175000e-01   3.1916667e+01   4.6941944e+00
   2.9180000e-01   3.1916667e+01   4.6257068e+00
   2.9185000e-01   3.1979167e+01   4.6195219e+00
   2.9190000e-01   3.1979167e+01   4.6010618e+00
   2.9195000e-01   3.2020833e+01   4.7377595e+00
   2.9200000e-01   3.2083333e+01   4.7928730e+00
   2.9205000e-01   3.2208333e+01   4.7756400e+00
   2.9210000e-01   3.2166667e+01   4.7950921e+00
   2.9215000e-01   3.2062500e+01   4.7597883e+00
   2.9220000e-01   3.2145833e+01   4.9206019e+00
   2.9225000e-01   3.2062500e+01   4.9611523e+00
   2.9230000e-01   3.2125000e+01   4.8624703e+00
   2.9235000e-01   3.2250000e+01   4.8837551e+00
   2.9240000e-01   3.2166667e+01   4.7235640e+00
   2.9245000e-01   3.1979167e+01   4.7869040e+00
   2.9250000e-01   3.1916667e+01   5.0014182e+00
   2.9255000e-01   3.1937500e+01   4.9868177e+00
   2.9260000e-01   3.2250000e+01   5.0465914e+00
   2.9265000e-01   3.2062500e+01   4.9007435e+00
   2.9270000e-01   3.1833333e+01   4.7460323e+00
   2.9275000e-01   3.1729167e+01   4.7073486e+00
   2.9280000e-01   3.1687500e+01   4.7047113e+00
   2.9285000e-01   3.1604167e+01   4.6983002e+00
   2.9290000e-01   3.1645833e+01   4.6241254e+00
   2.9295000e-01   3.1729167e+01   4.4565972e+00
   2.9300000e-01   3.1750000e+01   4.3783802e+00
   2.9305000e-01   3.1833333e+01   4.4879666e+00
   2.9310000e-01   3.1833333e+01   4.5725049e+00
   2.9315000e-01   3.1854167e+01   4.6172184e+00
   2.9320000e-01   3.1854167e+01   4.5802053e+00
   2.9325000e-01   3.1562500e+01   4.5284268e+00
   2.9330000e-01   3.1520833e+01   4.5052668e+00
   2.9335000e-01   3.1458333e+01   4.6446415e+00
   2.9340000e-01   3.1479167e+01   4.6539372e+00
   2.9345000e-01   3.1604167e+01   4.6114547e+00
   2.9350000e-01   3.1687500e+01   4.5154875e+00
   2.9355000e-01   3.1812500e+01   4.5740073e+00
   2.9360000e-01   3.1750000e+01   4.5265176e+00
   2.9365000e-01   3.1645833e+01   4.4839647e+00
   2.9370000e-01   3.1583333e+01   4.5186768e+00
   2.9375000e-01   3.1625000e+01   4.6659701e+00
   2.9380000e-01   3.1729167e+01   4.8322480e+00
   2.9385000e-01   3.1833333e+01   4.7728547e+00
   2.9390000e-01   3.1770833e+01   4.7005639e+00
   2.9395000e-01   3.1666667e+01   4.6646399e+00
   2.9400000e-01   3.1604167e+01   4.5929622e+00
   2.9405000e-01   3.1479167e+01   4.5894865e+00
   2.9410000e-01   3.1500000e+01   4.4958610e+00
   2.9415000e-01   3.1479167e+01   4.4482346e+00
   2.9420000e-01   3.1416667e+01   4.5139657e+00
   2.9425000e-01   3.1395833e+01   4.5929622e+00
   2.9430000e-01   3.1312500e+01   4.6455481e+00
   2.9435000e-01   3.1270833e+01   4.6206732e+00
   2.9440000e-01   3.1354167e+01   4.5639176e+00
   2.9445000e-01   3.1312500e+01   4.6179863e+00
   2.9450000e-01   3.1333333e+01   4.5910798e+00
   2.9455000e-01   3.1354167e+01   4.5639176e+00
   2.9460000e-01   3.1333333e+01   4.5538543e+00
   2.9465000e-01   3.1270833e+01   4.3746834e+00
   2.9470000e-01   3.1187500e+01   4.3742781e+00
   2.9475000e-01   3.1125000e+01   4.5458656e+00
   2.9480000e-01   3.1000000e+01   4.5662965e+00
   2.9485000e-01   3.1020833e+01   4.4981773e+00
   2.9490000e-01   3.1187500e+01   4.4514222e+00
   2.9495000e-01   3.1145833e+01   4.6812873e+00
   2.9500000e-01   3.1104167e+01   4.8079703e+00
   2.9505000e-01   3.1104167e+01   4.7946761e+00
   2.9510000e-01   3.1062500e+01   4.7238924e+00
   2.9515000e-01   3.1062500e+01   4.6329360e+00
   2.9520000e-01   3.1104167e+01   4.5299926e+00
   2.9525000e-01   3.0958333e+01   4.5754122e+00
   2.9530000e-01   3.0916667e+01   4.5655199e+00
   2.9535000e-01   3.0958333e+01   4.5661024e+00
   2.9540000e-01   3.1000000e+01   4.7891722e+00
   2.9545000e-01   3.0895833e+01   4.8651587e+00
   2.9550000e-01   3.0979167e+01   4.8311471e+00
   2.9555000e-01   3.1104167e+01   4.8695300e+00
   2.9560000e-01   3.0937500e+01   4.8877017e+00
   2.9565000e-01   3.0937500e+01   4.7687201e+00
   2.9570000e-01   3.0895833e+01   4.8079703e+00
   2.9575000e-01   3.0937500e+01   4.8746249e+00
   2.9580000e-01   3.0916667e+01   4.6394852e+00
   2.9585000e-01   3.1000000e+01   4.7220623e+00
   2.9590000e-01   3.1000000e+01   4.6676797e+00
   2.9595000e-01   3.0979167e+01   4.5545842e+00
   2.9600000e-01   3.1083333e+01   4.4522685e+00
   2.9605000e-01   3.0937500e+01   4.3486670e+00
   2.9610000e-01   3.0937500e+01   4.2796214e+00
   2.9615000e-01   3.1000000e+01   4.2526587e+00
   2.9620000e-01   3.0979167e+01   4.2551075e+00
   2.9625000e-01   3.1020833e+01   4.3294616e+00
   2.9630000e-01   3.1083333e+01   4.4186902e+00
   2.9635000e-01   3.1083333e+01   4.2065467e+00
   2.9640000e-01   3.1083333e+01   4.2166505e+00
   2.9645000e-01   3.1062500e+01   4.2796214e+00
   2.9650000e-01   3.1104167e+01   4.3478514e+00
   2.9655000e-01   3.1166667e+01   4.2693033e+00
   2.9660000e-01   3.0833333e+01   4.1786353e+00
   2.9665000e-01   3.0687500e+01   4.1879069e+00
   2.9670000e-01   3.0770833e+01   4.1372186e+00
   2.9675000e-01   3.0708333e+01   4.0735699e+00
   2.9680000e-01   3.0645833e+01   4.0290941e+00
   2.9685000e-01   3.0729167e+01   3.9611925e+00
   2.9690000e-01   3.0708333e+01   4.0209998e+00
   2.9695000e-01   3.0729167e+01   4.1243418e+00
   2.9700000e-01   3.0875000e+01   4.1852070e+00
   2.9705000e-01   3.0937500e+01   4.2446775e+00
   2.9710000e-01   3.0916667e+01   4.2717943e+00
   2.9715000e-01   3.0854167e+01   4.3515201e+00
   2.9720000e-01   3.0895833e+01   4.2837624e+00
   2.9725000e-01   3.0833333e+01   4.1888064e+00
   2.9730000e-01   3.0833333e+01   4.0229836e+00
   2.9735000e-01   3.1062500e+01   4.1790065e+00
   2.9740000e-01   3.1020833e+01   4.2551075e+00
   2.9745000e-01   3.0895833e+01   4.2538572e+00
   2.9750000e-01   3.0895833e+01   4.3183901e+00
   2.9755000e-01   3.0854167e+01   4.2576069e+00
   2.9760000e-01   3.0833333e+01   4.2242125e+00
   2.9765000e-01   3.0791667e+01   4.2021187e+00
   2.9770000e-01   3.0979167e+01   4.2750617e+00
   2.9775000e-01   3.0979167e+01   4.2551075e+00
   2.9780000e-01   3.1083333e+01   4.2166505e+00
   2.9785000e-01   3.1104167e+01   4.2035425e+00
   2.9790000e-01   3.1104167e+01   4.3233142e+00
   2.9795000e-01   3.1250000e+01   4.3832369e+00
   2.9800000e-01   3.1229167e+01   4.2936845e+00
   2.9805000e-01   3.1208333e+01   4.1818164e+00
   2.9810000e-01   3.1166667e+01   4.0176914e+00
   2.9815000e-01   3.1083333e+01   3.8912522e+00
   2.9820000e-01   3.1125000e+01   4.0192357e+00
   2.9825000e-01   3.1104167e+01   3.9799475e+00
   2.9830000e-01   3.1083333e+01   3.9563218e+00
   2.9835000e-01   3.1083333e+01   4.0044302e+00
   2.9840000e-01   3.1125000e+01   4.0926764e+00
   2.9845000e-01   3.1166667e+01   4.0963571e+00
   2.9850000e-01   3.1250000e+01   4.0868237e+00
   2.9855000e-01   3.1166667e+01   3.7492316e+00
   2.9860000e-01   3.1208333e+01   3.7013990e+00
   2.9865000e-01   3.1104167e+01   3.9692412e+00
   2.9870000e-01   3.1062500e+01   3.9701345e+00
   2.9875000e-01   3.1062500e+01   3.8504283e+00
   2.9880000e-01   3.1125000e+01   3.8239169e+00
   2.9885000e-01   3.1041667e+01   3.8202057e+00
   2.9890000e-01   3.1145833e+01   3.8811579e+00
   2.9895000e-01   3.1187500e+01   3.9120993e+00
   2.9900000e-01   3.1229167e+01   3.8384371e+00
   2.9905000e-01   3.1229167e+01   3.8162005e+00
   2.9910000e-01   3.1333333e+01   3.9212098e+00
   2.9915000e-01   3.1229167e+01   3.9531274e+00
   2.9920000e-01   3.1250000e+01   3.9759918e+00
   2.9925000e-01   3.1354167e+01   4.0079155e+00
   2.9930000e-01   3.1208333e+01   4.0157050e+00
   2.9935000e-01   3.1166667e+01   3.9157800e+00
   2.9940000e-01   3.1291667e+01   3.9083018e+00
   2.9945000e-01   3.1208333e+01   3.9997784e+00
   2.9950000e-01   3.1229167e+01   3.8770442e+00
   2.9955000e-01   3.1250000e+01   3.7952938e+00
   2.9960000e-01   3.1229167e+01   3.7656882e+00
   2.9965000e-01   3.1312500e+01   3.8545704e+00
   2.9970000e-01   3.1229167e+01   3.8989338e+00
   2.9975000e-01   3.1354167e+01   3.7952354e+00
   2.9980000e-01   3.1312500e+01   3.7877532e+00
   2.9985000e-01   3.1250000e+01   3.8564674e+00
   2.9990000e-01   3.1270833e+01   3.8245544e+00
   2.9995000e-01   3.1187500e+01   3.8073627e+00
   3.0000000e-01   3.1166667e+01   3.8167232e+00
   3.0005000e-01   3.1125000e+01   3.8350289e+00
   3.0010000e-01   3.1104167e+01   3.7600339e+00
   3.0015000e-01   3.1145833e+01   3.7868169e+00
   3.0020000e-01   3.1104167e+01   3.7430195e+00
   3.0025000e-01   3.1187500e+01   3.7225949e+00
   3.0030000e-01   3.1208333e+01   3.6141468e+00
   3.0035000e-01   3.1187500e+01   3.7111462e+00
   3.0040000e-01   3.1187500e+01   3.7283060e+00
   3.0045000e-01   3.1250000e+01   3.7615072e+00
   3.0050000e-01   3.1354167e+01   3.8064312e+00
   3.0055000e-01   3.1312500e+01   3.8268717e+00
   3.0060000e-01   3.1541667e+01   3.6956463e+00
   3.0065000e-01   3.1395833e+01   3.7116240e+00
   3.0070000e-01   3.1520833e+01   3.7586189e+00
   3.0075000e-01   3.1604167e+01   3.9665601e+00
   3.0080000e-01   3.1645833e+01   3.9274787e+00
   3.0085000e-01   3.1604167e+01   3.9719205e+00
   3.0090000e-01   3.1604167e+01   3.9986146e+00
   3.0095000e-01   3.1562500e+01   3.9888475e+00
   3.0100000e-01   3.1479167e+01   4.0264529e+00
   3.0105000e-01   3.1479167e+01   3.9355963e+00
   3.0110000e-01   3.1520833e+01   3.9732595e+00
   3.0115000e-01   3.1645833e+01   4.0290941e+00
   3.0120000e-01   3.1500000e+01   3.9946773e+00
   3.0125000e-01   3.1333333e+01   4.0335473e+00
   3.0130000e-01   3.1520833e+01   4.0264529e+00
   3.0135000e-01   3.1541667e+01   4.0892091e+00
   3.0140000e-01   3.1520833e+01   4.1256313e+00
   3.0145000e-01   3.1416667e+01   4.1658865e+00
   3.0150000e-01   3.1416667e+01   4.0833514e+00
   3.0155000e-01   3.1270833e+01   4.1140113e+00
   3.0160000e-01   3.1187500e+01   3.9981711e+00
   3.0165000e-01   3.1250000e+01   4.0502167e+00
   3.0170000e-01   3.1125000e+01   3.8183488e+00
   3.0175000e-01   3.1229167e+01   3.9207011e+00
   3.0180000e-01   3.1020833e+01   3.8453596e+00
