iter A R
1753000 2 514
1754000 1 511
1755000 2 508
1756000 1 506
1757000 2 504
1758000 4 500
1759000 2 497
1760000 1 493
1761000 0 493
1762000 0 492
1763000 1 486
1764000 0 486
1765000 2 487
1766000 3 485
1767000 2 481
1768000 1 480
1769000 1 478
1770000 0 476
1771000 0 477
1772000 1 479
1773000 1 477
1774000 1 476
1775000 2 479
1776000 0 476
1777000 0 477
1778000 2 477
1779000 3 479
1780000 2 477
1781000 2 474
1782000 1 477
1783000 2 479
1784000 0 477
1785000 0 479
1786000 2 476
1787000 0 471
1788000 3 471
1789000 0 469
1790000 0 469
1791000 2 463
1792000 3 463
1793000 0 462
1794000 0 463
1795000 0 459
1796000 1 460
1797000 0 459
1798000 2 456
1799000 2 452
1800000 0 450
1801000 0 451
1802000 0 451
1803000 1 445
1804000 8 438
1805000 5 430
1806000 1 420
1807000 0 417
1808000 1 418
1809000 1 419
1810000 4 417
1811000 1 411
1812000 3 412
1813000 3 411
1814000 3 404
1815000 4 399
1816000 4 395
1817000 2 396
1818000 2 392
1819000 4 393
1820000 3 389
1821000 2 383
1822000 2 378
1823000 1 376
1824000 1 373
1825000 1 373
1826000 0 373
1827000 1 372
1828000 2 372
1829000 2 373
1830000 3 372
1831000 3 371
1832000 3 372
1833000 4 370
1834000 2 367
1835000 0 366
1836000 0 371
1837000 0 371
1838000 2 373
1839000 1 374
1840000 2 372
1841000 2 372
1842000 2 372
1843000 3 372
1844000 1 368
1845000 0 365
1846000 4 362
1847000 2 356
1848000 2 354
1849000 3 352
1850000 3 350
1851000 3 349
1852000 1 348
1853000 4 348
1854000 1 346
1855000 1 343
1856000 1 340
1857000 1 340
1858000 4 341
1859000 2 340
1860000 3 335
1861000 3 330
1862000 0 325
1863000 0 328
1864000 1 328
1865000 0 329
1866000 1 332
1867000 2 336
1868000 2 344
1869000 0 345
1870000 1 346
1871000 0 345
1872000 2 345
1873000 0 343
1874000 2 349
1875000 1 347
1876000 1 346
1877000 1 349
1878000 0 351
1879000 0 352
1880000 3 354
1881000 0 352
1882000 0 357
1883000 1 360
1884000 0 361
1885000 0 364
1886000 0 372
1887000 0 373
1888000 0 374
1889000 0 376
1890000 1 379
1891000 0 379
1892000 0 380
1893000 0 380
1894000 1 378
1895000 1 376
1896000 1 379
1897000 1 379
1898000 2 374
1899000 3 372
1900000 1 368
1901000 0 367
1902000 0 370
1903000 1 370
1904000 0 373
1905000 2 374
1906000 2 373
1907000 0 373
1908000 1 375
1909000 2 372
1910000 2 374
1911000 2 373
1912000 0 372
1913000 2 375
1914000 1 375
1915000 2 378
1916000 0 377
1917000 1 378
1918000 3 375
1919000 4 366
1920000 6 359
1921000 5 349
1922000 4 344
1923000 3 334
1924000 6 329
1925000 2 325
1926000 4 325
1927000 0 320
1928000 2 321
1929000 2 318
1930000 3 314
1931000 1 307
1932000 2 308
1933000 0 306
1934000 5 313
1935000 4 306
1936000 6 301
1937000 2 296
1938000 5 296
1939000 4 293
1940000 2 289
1941000 0 289
1942000 0 290
1943000 0 292
1944000 2 294
1945000 0 292
1946000 1 290
1947000 1 289
1948000 1 289
1949000 2 291
1950000 2 296
1951000 1 293
1952000 1 298
1953000 2 301
1954000 4 300
1955000 4 299
1956000 2 297
1957000 1 302
1958000 2 299
1959000 1 295
1960000 1 293
1961000 0 297
1962000 1 299
1963000 2 297
1964000 3 297
1965000 3 303
1966000 3 302
1967000 3 303
1968000 1 301
1969000 1 299
1970000 2 302
1971000 3 301
1972000 2 302
1973000 2 304
1974000 1 301
1975000 1 300
1976000 3 303
1977000 4 302
1978000 3 297
1979000 1 298
1980000 0 299
1981000 0 301
1982000 0 296
1983000 1 298
1984000 4 299
1985000 2 300
1986000 3 298
1987000 0 294
1988000 1 298
1989000 1 298
1990000 0 296
1991000 2 296
1992000 4 295
1993000 3 289
1994000 4 287
1995000 3 281
1996000 1 282
1997000 3 280
1998000 6 280
1999000 9 281
2000000 8 270
2001000 4 263
2002000 6 259
2003000 7 256
2004000 4 249
2005000 5 249
2006000 2 249
2007000 6 249
2008000 2 243
2009000 3 243
2010000 3 240
2011000 4 240
2012000 4 236
2013000 5 232
2014000 5 235
2015000 2 229
2016000 1 230
2017000 2 229
2018000 0 226
2019000 1 232
2020000 2 229
2021000 3 224
2022000 5 223
2023000 4 220
2024000 6 214
2025000 10 210
2026000 5 205
2027000 6 205
2028000 12 200
2029000 10 196
2030000 6 189
2031000 3 188
2032000 6 187
2033000 2 185
2034000 3 185
2035000 6 184
2036000 9 183
2037000 2 174
2038000 5 177
2039000 4 175
2040000 6 179
2041000 9 181
2042000 4 175
2043000 8 175
2044000 6 175
2045000 7 177
2046000 3 174
2047000 2 175
2048000 3 177
2049000 4 178
2050000 3 179
2051000 10 178
2052000 5 176
2053000 2 176
2054000 4 175
2055000 3 173
2056000 3 171
2057000 7 173
2058000 3 171
2059000 2 170
2060000 5 170
2061000 3 166
2062000 2 171
2063000 3 171
2064000 4 175
2065000 2 175
2066000 2 175
2067000 2 177
2068000 2 178
2069000 2 181
2070000 1 181
2071000 2 184
2072000 3 184
2073000 5 188
2074000 7 189
2075000 11 185
2076000 8 180
2077000 6 180
2078000 3 178
2079000 3 180
2080000 3 180
2081000 3 178
2082000 2 177
2083000 1 177
2084000 1 179
2085000 1 180
2086000 2 182
2087000 4 184
2088000 4 182
2089000 3 186
2090000 0 187
2091000 1 190
2092000 1 191
2093000 0 196
2094000 2 198
2095000 3 201
2096000 2 202
2097000 2 204
2098000 1 205
2099000 3 205
2100000 1 203
2101000 2 206
2102000 1 208
2103000 5 212
2104000 7 206
2105000 4 202
2106000 1 201
2107000 2 205
2108000 3 205
2109000 3 206
2110000 2 206
2111000 5 205
2112000 6 205
2113000 3 206
2114000 2 206
2115000 3 205
2116000 6 205
2117000 2 202
2118000 2 205
2119000 0 206
2120000 5 209
2121000 5 210
2122000 4 208
2123000 1 207
2124000 1 207
2125000 1 209
2126000 3 216
2127000 5 214
2128000 4 212
2129000 5 214
2130000 2 215
2131000 2 213
2132000 2 209
2133000 6 208
2134000 2 204
2135000 3 205
2136000 7 203
2137000 6 201
2138000 9 199
2139000 6 194
2140000 6 192
2141000 4 191
2142000 3 189
2143000 5 191
2144000 5 192
2145000 3 189
2146000 3 185
2147000 3 186
2148000 0 187
2149000 0 190
2150000 4 193
2151000 3 191
2152000 1 190
2153000 1 193
2154000 1 195
2155000 1 197
2156000 1 199
2157000 0 200
2158000 1 203
2159000 1 202
2160000 1 206
2161000 2 210
2162000 3 213
2163000 6 213
2164000 3 211
2165000 3 211
2166000 3 211
2167000 3 212
2168000 3 211
2169000 1 210
2170000 1 210
2171000 0 212
2172000 2 216
2173000 2 215
2174000 0 213
2175000 0 214
2176000 0 215
2177000 3 218
2178000 2 220
2179000 3 222
2180000 3 223
2181000 2 220
2182000 2 218
2183000 3 219
2184000 2 213
2185000 2 210
2186000 0 212
2187000 3 214
2188000 1 208
2189000 1 211
2190000 2 212
2191000 1 209
2192000 3 209
2193000 0 209
2194000 2 206
2195000 4 208
2196000 5 208
2197000 5 206
2198000 4 201
2199000 2 200
2200000 0 205
2201000 0 209
2202000 0 211
2203000 2 214
2204000 4 216
2205000 2 214
2206000 1 212
2207000 1 211
2208000 1 213
2209000 2 214
2210000 5 214
2211000 4 211
2212000 3 209
2213000 2 207
2214000 8 209
2215000 3 207
2216000 3 207
2217000 1 210
2218000 0 211
2219000 1 216
2220000 1 219
2221000 0 223
2222000 0 225
2223000 1 225
2224000 3 227
2225000 2 228
2226000 3 226
2227000 4 226
2228000 3 228
2229000 4 226
2230000 2 223
2231000 4 222
2232000 3 222
2233000 2 221
2234000 1 224
2235000 1 225
2236000 1 226
2237000 2 227
2238000 3 227
2239000 3 228
2240000 4 227
2241000 4 229
2242000 4 230
2243000 2 229
2244000 6 227
2245000 5 227
2246000 3 223
2247000 1 219
2248000 3 220
2249000 5 219
2250000 8 221
2251000 6 215
2252000 5 207
2253000 4 204
2254000 3 203
2255000 4 202
2256000 3 199
2257000 2 197
2258000 1 194
2259000 6 194
2260000 6 192
2261000 4 187
2262000 5 185
2263000 6 183
2264000 7 184
2265000 3 182
2266000 3 178
2267000 6 179
2268000 4 177
2269000 5 177
2270000 2 173
2271000 6 176
2272000 6 178
2273000 5 175
2274000 6 179
2275000 8 175
2276000 6 170
2277000 5 167
2278000 10 166
2279000 5 160
2280000 5 162
2281000 7 163
2282000 7 165
2283000 7 168
2284000 7 169
2285000 4 165
2286000 4 163
2287000 11 163
2288000 6 157
2289000 8 161
2290000 7 154
2291000 14 152
2292000 15 144
2293000 23 140
2294000 24 131
2295000 24 124
2296000 15 110
2297000 19 105
2298000 18 97
2299000 20 89
2300000 20 91
2301000 13 83
2302000 14 79
2303000 19 77
2304000 19 77
2305000 17 77
2306000 16 74
2307000 16 71
2308000 15 68
2309000 13 68
2310000 16 67
2311000 12 66
2312000 13 67
2313000 15 64
2314000 15 62
2315000 12 62
2316000 10 57
2317000 10 59
2318000 7 58
2319000 8 61
2320000 3 59
2321000 7 63
2322000 8 68
2323000 11 66
2324000 13 66
2325000 18 66
2326000 18 61
2327000 17 63
2328000 15 60
2329000 16 62
2330000 20 61
2331000 18 58
2332000 23 54
2333000 25 57
2334000 27 53
2335000 28 49
2336000 29 49
2337000 25 47
2338000 23 49
2339000 25 49
2340000 23 47
2341000 21 47
2342000 22 47
2343000 18 42
2344000 21 45
2345000 25 52
2346000 33 51
2347000 45 46
2348000 41 41
2349000 51 40
2350000 60 38
2351000 67 33
2352000 81 28
2353000 99 20
2354000 102 18
2355000 106 13
2356000 108 7
2357000 119 5
2358000 126 4
2359000 145 3
2360000 158 9
2361000 163 13
2362000 170 8
2363000 176 5
2364000 192 6
2365000 202 5
2366000 210 5
2367000 224 7
2368000 234 4
2369000 245 2
2370000 262 3
2371000 273 4
2372000 291 3
2373000 298 4
2374000 317 3
2375000 325 4
2376000 334 2
2377000 349 3
2378000 363 0
2379000 392 3
2380000 411 7
2381000 422 3
2382000 441 3
2383000 454 2
2384000 477 4
2385000 493 3
2386000 511 5
2387000 522 3
2388000 526 3
2389000 540 1
2390000 548 0
2391000 568 1
2392000 583 3
2393000 584 2
2394000 600 0
2395000 615 0
2396000 636 1
2397000 649 4
2398000 657 0
2399000 675 5
2400000 689 0
2401000 713 2
2402000 727 4
2403000 740 2
2404000 752 1
2405000 770 1
2406000 782 3
2407000 788 1
2408000 809 0
2409000 818 3
2410000 828 2
2411000 849 2
2412000 860 1
2413000 876 2
2414000 886 2
2415000 894 0
2416000 912 3
2417000 931 1
2418000 948 2
2419000 965 0
2420000 970 1
2421000 977 2
2422000 978 2
2423000 987 2
2424000 991 1
2425000 1008 1
2426000 1007 1
2427000 1018 1
2428000 1016 2
2429000 1029 0
2430000 1033 3
2431000 1026 0
2432000 1038 2
2433000 1055 5
2434000 1061 3
2435000 1074 3
2436000 1081 1
2437000 1086 1
2438000 1102 0
2439000 1115 1
2440000 1122 0
2441000 1138 3
2442000 1131 2
2443000 1140 2
2444000 1142 2
2445000 1146 1
2446000 1145 0
2447000 1144 0
2448000 1151 0
2449000 1146 2
2450000 1141 0
2451000 1152 0
2452000 1161 1
2453000 1169 0
2454000 1179 1
2455000 1189 0
2456000 1196 0
2457000 1208 3
2458000 1206 1
2459000 1199 3
2460000 1199 1
2461000 1204 1
2462000 1194 3
2463000 1182 0
2464000 1176 2
2465000 1177 2
2466000 1181 2
2467000 1186 1
2468000 1181 1
2469000 1187 1
2470000 1185 2
2471000 1191 1
2472000 1192 1
2473000 1185 4
2474000 1178 0
2475000 1180 0
2476000 1179 2
2477000 1185 0
2478000 1187 2
2479000 1193 1
2480000 1204 0
2481000 1214 0
2482000 1225 0
2483000 1239 0
2484000 1254 1
2485000 1271 4
2486000 1271 1
2487000 1280 2
2488000 1285 1
2489000 1295 1
2490000 1299 0
2491000 1304 2
2492000 1309 2
2493000 1309 3
2494000 1302 0
2495000 1303 2
2496000 1303 0
2497000 1299 1
2498000 1313 1
2499000 1317 2
2500000 1322 0
2501000 1320 2
2502000 1325 2
2503000 1331 2
2504000 1335 2
2505000 1333 1
2506000 1332 1
2507000 1332 0
2508000 1323 0
2509000 1326 0
2510000 1325 2
2511000 1326 1
2512000 1311 1
2513000 1303 2
2514000 1296 1
2515000 1283 1
2516000 1284 0
2517000 1285 2
2518000 1271 3
2519000 1266 0
2520000 1261 0
2521000 1247 0
2522000 1251 0
2523000 1243 1
2524000 1237 1
2525000 1242 2
2526000 1243 1
2527000 1246 2
2528000 1243 1
2529000 1239 1
2530000 1228 0
2531000 1222 1
2532000 1216 1
2533000 1218 0
2534000 1206 3
2535000 1198 1
2536000 1193 2
2537000 1191 1
2538000 1180 0
2539000 1185 4
2540000 1173 0
2541000 1169 2
2542000 1170 3
2543000 1175 1
2544000 1179 0
2545000 1176 2
2546000 1166 1
2547000 1164 2
2548000 1165 0
2549000 1170 0
2550000 1169 1
2551000 1173 4
2552000 1167 0
2553000 1172 3
2554000 1176 3
2555000 1182 0
2556000 1205 2
2557000 1200 2
2558000 1202 0
2559000 1205 3
2560000 1211 1
2561000 1211 2
2562000 1210 1
2563000 1208 2
2564000 1211 3
2565000 1216 1
2566000 1213 2
2567000 1210 1
2568000 1219 0
2569000 1216 1
2570000 1221 0
2571000 1233 3
2572000 1248 3
2573000 1253 3
2574000 1256 1
2575000 1256 0
2576000 1264 1
2577000 1260 0
2578000 1270 2
2579000 1278 0
2580000 1291 2
2581000 1286 2
2582000 1282 1
2583000 1293 3
2584000 1285 3
2585000 1282 1
2586000 1279 2
2587000 1291 3
2588000 1302 5
2589000 1302 3
2590000 1307 1
2591000 1301 1
2592000 1297 0
2593000 1303 1
2594000 1307 1
2595000 1306 1
2596000 1296 1
2597000 1293 2
2598000 1279 3
2599000 1281 1
2600000 1274 1
2601000 1272 1
2602000 1279 0
2603000 1295 2
2604000 1299 0
2605000 1307 1
2606000 1305 2
2607000 1298 2
2608000 1291 6
2609000 1279 4
2610000 1283 2
2611000 1281 3
2612000 1281 3
2613000 1295 4
2614000 1290 0
2615000 1309 0
2616000 1313 3
2617000 1314 1
2618000 1327 3
2619000 1337 1
2620000 1328 2
2621000 1324 2
2622000 1316 2
2623000 1311 2
2624000 1317 1
2625000 1320 1
2626000 1328 0
2627000 1339 3
2628000 1330 0
2629000 1334 2
2630000 1327 0
2631000 1326 4
2632000 1316 2
2633000 1323 2
2634000 1313 2
2635000 1308 3
2636000 1309 1
2637000 1310 2
2638000 1315 2
2639000 1309 1
2640000 1314 3
2641000 1320 3
2642000 1321 1
2643000 1306 3
2644000 1292 2
2645000 1277 1
2646000 1270 1
2647000 1269 2
2648000 1269 1
2649000 1262 3
2650000 1260 2
2651000 1260 2
2652000 1247 4
2653000 1237 1
2654000 1229 4
2655000 1217 2
2656000 1220 2
2657000 1217 3
2658000 1205 2
2659000 1207 3
2660000 1190 4
2661000 1183 3
2662000 1170 2
2663000 1156 1
2664000 1154 1
2665000 1138 3
2666000 1125 1
2667000 1125 2
2668000 1110 1
2669000 1109 1
2670000 1106 1
2671000 1102 3
2672000 1082 1
2673000 1075 2
2674000 1070 4
2675000 1064 1
2676000 1052 0
2677000 1042 0
2678000 1043 6
2679000 1050 5
2680000 1043 2
2681000 1044 4
2682000 1037 3
2683000 1037 3
2684000 1039 4
2685000 1034 2
2686000 1039 4
2687000 1036 5
2688000 1036 0
2689000 1033 3
2690000 1028 1
2691000 1023 5
2692000 1010 2
2693000 1001 3
2694000 998 0
2695000 1002 2
2696000 994 2
2697000 982 3
2698000 978 1
2699000 976 2
2700000 981 3
2701000 987 0
2702000 992 2
2703000 995 1
2704000 984 2
2705000 970 2
2706000 973 3
2707000 959 4
2708000 949 1
2709000 945 2
2710000 947 5
2711000 950 2
2712000 950 2
2713000 943 3
2714000 938 1
2715000 923 4
2716000 920 3
2717000 907 2
2718000 897 5
2719000 890 9
2720000 887 1
2721000 892 7
2722000 880 3
2723000 889 0
2724000 894 5
2725000 894 1
2726000 901 3
2727000 906 4
2728000 894 1
2729000 888 2
2730000 888 2
2731000 884 1
2732000 882 1
2733000 866 3
2734000 855 5
2735000 850 5
2736000 845 4
2737000 850 3
2738000 842 3
2739000 839 5
2740000 837 6
2741000 830 2
2742000 822 2
2743000 821 1
2744000 817 1
2745000 807 2
2746000 808 4
2747000 812 4
2748000 801 3
2749000 801 2
2750000 794 5
2751000 795 7
2752000 788 2
2753000 789 1
2754000 792 3
2755000 793 5
2756000 786 6
2757000 784 3
2758000 778 2
2759000 774 5
2760000 767 5
2761000 753 4
2762000 746 4
2763000 735 5
2764000 735 2
2765000 739 4
2766000 740 5
2767000 753 5
2768000 758 2
2769000 750 6
2770000 745 4
2771000 758 6
2772000 758 2
2773000 762 8
2774000 754 3
2775000 756 2
2776000 765 3
2777000 761 5
2778000 762 2
2779000 755 5
2780000 758 5
2781000 762 5
2782000 762 4
2783000 764 2
2784000 766 5
2785000 766 1
2786000 767 6
2787000 775 4
2788000 759 6
2789000 758 3
2790000 767 2
2791000 771 3
2792000 760 3
2793000 746 5
2794000 746 7
2795000 740 7
2796000 754 4
2797000 759 7
2798000 754 3
2799000 765 5
2800000 770 7
2801000 772 3
2802000 781 3
2803000 791 1
2804000 802 3
2805000 802 3
2806000 800 5
2807000 791 1
2808000 796 2
2809000 805 7
2810000 793 6
2811000 802 4
2812000 796 5
2813000 808 3
2814000 811 6
2815000 810 4
2816000 807 3
2817000 804 5
2818000 807 1
2819000 798 5
2820000 796 1
2821000 802 6
2822000 799 3
2823000 798 6
2824000 789 3
2825000 775 2
2826000 777 6
2827000 760 4
2828000 758 2
2829000 763 6
2830000 758 6
2831000 748 4
2832000 747 5
2833000 754 6
2834000 766 3
2835000 763 4
2836000 756 5
2837000 758 8
2838000 752 2
2839000 751 2
2840000 747 5
2841000 736 3
2842000 737 6
2843000 732 1
2844000 727 4
2845000 723 6
2846000 702 9
2847000 688 9
2848000 675 3
2849000 673 4
2850000 673 5
2851000 667 9
2852000 670 6
2853000 664 5
2854000 656 4
2855000 652 6
2856000 645 2
2857000 646 7
2858000 642 3
2859000 640 2
2860000 636 8
2861000 633 3
2862000 639 4
2863000 647 2
2864000 648 9
2865000 641 6
2866000 634 4
2867000 630 8
2868000 616 6
2869000 614 7
2870000 610 4
2871000 591 5
2872000 591 9
2873000 582 6
2874000 588 6
2875000 579 3
2876000 569 6
2877000 563 5
2878000 564 5
2879000 556 1
2880000 549 6
2881000 541 2
2882000 543 5
2883000 527 4
2884000 537 8
2885000 524 10
2886000 516 5
2887000 521 7
2888000 515 8
2889000 498 9
2890000 487 8
2891000 477 9
2892000 462 5
2893000 456 4
2894000 453 14
2895000 449 15
2896000 430 5
2897000 432 11
2898000 417 9
2899000 414 11
2900000 402 5
2901000 393 10
2902000 384 11
2903000 382 12
2904000 373 5
2905000 367 12
2906000 360 25
2907000 337 17
2908000 333 13
2909000 326 14
2910000 316 14
2911000 313 10
2912000 315 13
2913000 307 23
2914000 297 16
2915000 290 14
2916000 289 13
2917000 293 23
2918000 295 16
2919000 289 21
2920000 279 14
2921000 281 19
2922000 289 23
2923000 278 8
2924000 279 12
2925000 283 17
2926000 276 11
2927000 274 11
2928000 274 13
2929000 284 16
2930000 289 14
2931000 278 18
2932000 278 23
2933000 268 16
2934000 263 21
2935000 259 25
2936000 257 23
2937000 248 15
2938000 245 20
2939000 235 18
2940000 230 17
2941000 226 12
2942000 220 12
2943000 219 18
2944000 214 19
2945000 212 23
2946000 215 28
2947000 214 23
2948000 219 25
2949000 207 18
2950000 207 27
2951000 202 31
2952000 203 23
2953000 199 21
2954000 202 24
2955000 204 17
2956000 214 17
2957000 214 23
2958000 209 22
2959000 210 19
2960000 210 20
2961000 201 20
2962000 197 22
2963000 194 20
2964000 182 22
2965000 188 23
2966000 173 29
2967000 162 34
2968000 148 30
2969000 136 31
2970000 130 30
2971000 125 29
2972000 114 27
2973000 115 31
2974000 120 31
2975000 123 31
2976000 109 35
2977000 103 43
2978000 91 43
2979000 93 47
2980000 87 47
2981000 84 47
2982000 81 53
2983000 82 62
2984000 73 61
2985000 67 69
2986000 58 67
2987000 63 63
2988000 63 59
2989000 59 63
2990000 55 65
2991000 55 57
2992000 41 53
2993000 44 60
2994000 50 70
2995000 43 82
2996000 34 80
2997000 33 87
2998000 27 105
2999000 22 102
3000000 20 111
3001000 17 117
3002000 12 139
3003000 9 155
3004000 6 154
3005000 8 159
3006000 9 176
3007000 10 194
3008000 8 197
3009000 8 212
3010000 9 226
3011000 8 237
3012000 3 251
3013000 3 268
3014000 2 282
3015000 4 301
3016000 3 312
3017000 2 318
3018000 1 331
3019000 0 348
3020000 1 363
3021000 2 375
3022000 2 390
3023000 0 403
3024000 2 420
3025000 2 426
3026000 1 434
3027000 1 450
3028000 2 467
3029000 1 475
3030000 4 483
3031000 1 497
3032000 0 503
3033000 2 513
3034000 2 516
3035000 0 528
3036000 1 538
3037000 3 543
3038000 1 556
3039000 3 567
3040000 2 585
3041000 1 585
3042000 0 595
3043000 1 607
3044000 0 617
3045000 0 630
3046000 0 643
3047000 1 649
3048000 0 661
3049000 1 667
3050000 1 682
3051000 2 699
3052000 1 709
3053000 0 720
3054000 4 732
3055000 3 738
3056000 3 746
3057000 0 753
3058000 0 762
3059000 1 769
3060000 1 776
3061000 1 785
3062000 0 797
3063000 2 809
3064000 1 812
3065000 1 822
3066000 2 827
3067000 2 836
3068000 0 842
3069000 1 849
3070000 0 849
3071000 1 862
3072000 1 866
3073000 1 864
3074000 4 869
3075000 1 870
3076000 1 867
3077000 0 868
3078000 2 868
3079000 0 873
3080000 3 876
3081000 1 883
3082000 1 889
3083000 0 896
3084000 4 900
3085000 2 902
3086000 2 907
3087000 0 907
3088000 1 907
3089000 1 914
3090000 0 918
3091000 1 921
3092000 0 922
3093000 2 929
3094000 0 932
3095000 1 945
3096000 0 947
3097000 0 952
3098000 0 958
3099000 1 962
3100000 2 970
3101000 1 977
3102000 0 983
3103000 0 993
3104000 0 992
3105000 0 997
3106000 1 1000
3107000 0 1007
3108000 0 1015
3109000 0 1029
3110000 0 1033
3111000 0 1037
3112000 0 1036
3113000 0 1043
3114000 1 1050
3115000 1 1056
3116000 0 1059
3117000 0 1068
3118000 0 1068
3119000 0 1075
3120000 1 1082
3121000 0 1086
3122000 1 1092
3123000 0 1098
3124000 0 1102
3125000 0 1096
3126000 1 1100
3127000 0 1112
3128000 0 1116
3129000 0 1121
3130000 1 1129
3131000 1 1128
3132000 1 1137
3133000 1 1141
3134000 0 1140
3135000 1 1146
3136000 0 1152
3137000 1 1154
3138000 0 1161
3139000 0 1165
3140000 0 1172
3141000 0 1179
3142000 1 1186
3143000 0 1186
3144000 1 1190
3145000 1 1183
3146000 0 1189
3147000 0 1194
3148000 0 1198
3149000 0 1201
3150000 1 1209
3151000 0 1207
3152000 0 1213
3153000 0 1210
3154000 0 1211
3155000 0 1215
3156000 0 1224
3157000 0 1221
3158000 1 1226
3159000 0 1229
3160000 1 1229
3161000 0 1233
3162000 0 1229
3163000 1 1234
3164000 0 1235
3165000 0 1238
3166000 0 1242
3167000 0 1245
3168000 1 1248
3169000 0 1253
3170000 1 1254
3171000 0 1257
3172000 0 1256
3173000 0 1261
3174000 0 1263
3175000 0 1266
3176000 0 1266
3177000 0 1270
3178000 0 1273
3179000 0 1278
3180000 0 1285
3181000 0 1286
3182000 2 1284
3183000 0 1278
3184000 1 1282
3185000 1 1288
3186000 0 1294
3187000 2 1293
3188000 0 1288
3189000 0 1291
